assessment_name	assessment_number_questions	assessment_version	question_label	question_text	question_behavioral_trait	question_behavioral_trait_id	question_behavioral_trait_synset	question_direction	question_id	question_datatype	question_options
Temperament and Character Inventory	135		TCI26T	Most of the time I would prefer to do something a little risky (like riding in an automobile over steep hills and sharp turns) - rather than having to stay quiet and inactive for a few hours.	adventurous: willing to undertake or seeking out new and daring enterprises (a)	94255e1e-ebb3-4416-84c8-908a23656fc0	adventurous.a.01	positive	915	LONGINT	undefined
Temperament and Character Inventory	135		TCI67T	I usually stay calm and secure in situations that most people would find physically dangerous.	risky: involving risk or danger (s)	501ff2c6-8c3b-4230-a6dd-36e7092f6cf7	hazardous.s.01	positive	916	LONGINT	undefined
Temperament and Character Inventory	135		TCI129T	I often feel tense and worried in unfamiliar situations, even when others feel there is no danger at all.	tense: in or of a state of physical or nervous tension (a)	6861214d-ae23-4519-a142-00463f93bc62	tense.a.01	positive	917	LONGINT	undefined
Temperament and Character Inventory	135		TCI154T	Most of the time I would prefer to do something risky (like hang-gliding or parachute jumping) - rather than having to stay quiet and inactive for a few hours.	adventurous: willing to undertake or seeking out new and daring enterprises (a)	94255e1e-ebb3-4416-84c8-908a23656fc0	adventurous.a.01	positive	918	LONGINT	undefined
Temperament and Character Inventory	135		TCI189T	I am usually confident that I can easily do things that most people would consider dangerous (such as driving an automobile fast on a wet or icy road).	risky: involving risk or danger (s)	501ff2c6-8c3b-4230-a6dd-36e7092f6cf7	hazardous.s.01	positive	919	LONGINT	undefined
Temperament and Character Inventory	135		TCI217T	I usually feel tense and worried when I have to do something new and unfamiliar.	tense: in or of a state of physical or nervous tension (a)	6861214d-ae23-4519-a142-00463f93bc62	tense.a.01	positive	920	LONGINT	undefined
Temperament and Character Inventory	135		TCI27T	I often avoid meeting strangers because I lack confidence with people I  do not know.	self-confident: showing poise and confidence in your own worth (s)	88ddd4c8-2a97-4e7f-a72c-6c1e9cbc2216	self-assured.s.01	negative	921	LONGINT	undefined
Temperament and Character Inventory	135		TCI54T	When I have to meet a group of strangers, I am more shy than most people.	shy: lacking self-confidence (a)	6d158102-fbd6-4eb3-a64b-e16bac65d8f8	diffident.a.02	positive	922	LONGINT	undefined
Temperament and Character Inventory	135		TCI100T	It is easy for me to organize my thoughts while talking to someone.	coherent: capable of thinking and expressing yourself in a clear and consistent manner (s)	54d5200c-3607-467a-8506-e3bd6dae748e	coherent.s.02	positive	924	LONGINT	undefined
Temperament and Character Inventory	135		TCI142T	I feel very confident and sure of myself in almost all social situations.	self-confident: showing poise and confidence in your own worth (s)	88ddd4c8-2a97-4e7f-a72c-6c1e9cbc2216	self-assured.s.01	positive	925	LONGINT	undefined
Temperament and Character Inventory	135		TCI157T	I am not shy with strangers at all.	shy: wary and distrustful; disposed to avoid persons or things (s)	55441394-4c44-495f-81b3-57a5b9db96e8	shy.s.03	negative	926	LONGINT	undefined
Temperament and Character Inventory	135		TCI209T	I think I would stay confident and relaxed when meeting strangers, even if  I were told they are angry at me.	resilient: elastic; rebounds readily (s)	c2757d1d-1621-40c0-bfc8-88f174973236	bouncy.s.01	positive	927	LONGINT	undefined
Temperament and Character Inventory	135		TCI231T	I usually stay away from social situations where I would have to meet strangers, even if I am assured that they will be friendly.	social: living together or enjoying life in communities or organized groups (a)	c0a6470b-77c9-4cda-a68d-ac0ff95c312f	social.a.02	negative	928	LONGINT	undefined
Temperament and Character Inventory	135		TCI22T	I have less energy and get tired more quickly than most people.	tired: exhaust or get tired through overuse or great strain or stress (v)	934543f6-c91a-433e-8a48-c380f97e1366	tire.v.02	positive	929	LONGINT	undefined
Temperament and Character Inventory	135		TCI63T	I often need naps or extra rest periods because I get tired so easily.	feeble: lacking strength or vigor (s)	2486270e-40a9-46b5-9be3-4f91f8f6231b	faint.s.03	positive	931	LONGINT	undefined
Temperament and Character Inventory	135		TCI92T	I need much extra rest, support, or reassurance to recover from minor illnesses or stress.	fatigued: exhaust or get tired through overuse or great strain or stress (v)	d6bd5da1-6943-44a5-8e10-7f6a9a432b9d	tire.v.02	positive	932	LONGINT	undefined
Temperament and Character Inventory	135		TCI113T	It is extremely difficult for me to adjust to changes in my usual way of doing things because I get so tense, tired, or worried.	resilient: recovering readily from adversity, depression, or the like (s)	111250be-9c5b-449c-b2a1-9dfc6217b0db	resilient.s.01	negative	933	LONGINT	undefined
Temperament and Character Inventory	135		TCI147T	I am more energetic and tire less quickly than most people.	energetic: possessing or exerting or displaying energy (a)	ab8ff94d-3462-4c3e-8a07-ec1b4e948317	energetic.a.01	positive	934	LONGINT	undefined
Temperament and Character Inventory	135		TCI182T	I recover more quickly than most people from minor illnesses or stress.	resilient: recovering readily from adversity, depression, or the like (s)	111250be-9c5b-449c-b2a1-9dfc6217b0db	resilient.s.01	positive	935	LONGINT	undefined
Temperament and Character Inventory	135		TCI202T	I usually can stay on the go all day without having to push myself.	feeble: lacking strength or vigor (s)	2486270e-40a9-46b5-9be3-4f91f8f6231b	faint.s.03	negative	936	LONGINT	undefined
Temperament and Character Inventory	135		TCI236T	I usually feel much more confident and energetic than most people, even after minor illnesses or stress.	resilient: recovering readily from adversity, depression, or the like (s)	111250be-9c5b-449c-b2a1-9dfc6217b0db	resilient.s.01	positive	937	LONGINT	undefined
Temperament and Character Inventory	135		TCI3T	I am often moved deeply by a fine speech or poetry.	emotional: (of persons) excessively affected by emotion (s)	6dfedd7c-7fbc-4f87-b032-4b39ef78f177	aroused.s.06	positive	938	LONGINT	undefined
Temperament and Character Inventory	135		TCI28T	I like to please other people as much as I can.	pleaser: a pleasing entertainer (n)	29e08a8d-75a4-445e-abc1-e790f7606fd7	pleaser.n.01	positive	939	LONGINT	undefined
Temperament and Character Inventory	135		TCI55T	I am more sentimental than most people.	sentimental: given to or marked by sentiment or sentimentality (s)	01f19243-9cdb-403c-8317-4c3524c11c42	sentimental.s.01	positive	940	LONGINT	undefined
Temperament and Character Inventory	135		TCI83T	I feel it is more important to be sympathetic and understanding of other people than to be practical and tough-minded.	sympathetic: showing or motivated by sympathy and understanding and generosity (s)	cd23cd8a-3391-4dbd-996d-22b6cf1f416a	charitable.s.03	positive	941	LONGINT	undefined
Temperament and Character Inventory	135		TCI102T	I am strongly moved by sentimental appeals (like when asked to help crippled children).	empathetic: showing empathy or ready comprehension of others' states (s)	703c9bca-0364-445d-8883-c601b4f116ef	empathic.s.01	positive	942	LONGINT	undefined
Temperament and Character Inventory	135		TCI120T	I find sad songs and movies pretty boring.	emotional: (of persons) excessively affected by emotion (s)	6dfedd7c-7fbc-4f87-b032-4b39ef78f177	aroused.s.06	negative	943	LONGINT	undefined
Temperament and Character Inventory	135		TCI158T	I often give in to the wishes of friends.	pushover: someone who is easily taken advantage of (n)	372e3730-2808-4c68-a297-d711ee9b134f	pushover.n.01	positive	944	LONGINT	undefined
Temperament and Character Inventory	135		TCI181T	I am more likely to cry at a sad movie than most people.	emotional: (of persons) excessively affected by emotion (s)	6dfedd7c-7fbc-4f87-b032-4b39ef78f177	aroused.s.06	positive	945	LONGINT	undefined
Temperament and Character Inventory	135		TCI210T	People find it easy to come to me for help, sympathy, and warm understanding.	empathetic: showing empathy or ready comprehension of others' states (s)	703c9bca-0364-445d-8883-c601b4f116ef	empathic.s.01	positive	946	LONGINT	undefined
Temperament and Character Inventory	135		TCI224T	I regularly take time to consider whether what I am doing is right or wrong.	moral: concerned with principles of right and wrong or conforming to standards of behavior and character based on those principles (a)	4f9475b0-0a67-430e-8f64-f607cb938206	moral.a.01	positive	947	LONGINT	undefined
Temperament and Character Inventory	135		TCI21T	I like to discuss my experiences and feelings openly with friends instead of keeping them to myself.	social: marked by friendly companionship with others (s)	31bcc6fc-bf49-4a3a-bc8d-6e21ed510551	social.s.06	positive	948	LONGINT	undefined
Temperament and Character Inventory	135		TCI44T	It wouldn't bother me to be alone all the time.	aloof: remote in manner (s)	3cee33e8-61a0-49e2-a8a8-de14a46d6831	aloof.s.01	positive	949	LONGINT	undefined
Temperament and Character Inventory	135		TCI68T	I like to keep my problems to myself.	reserved: marked by self-restraint and reticence (a)	7ea9060f-6e68-41cf-9ff3-7674d3776f34	reserved.a.02	positive	950	LONGINT	undefined
Temperament and Character Inventory	135		TCI117T	I would like to have warm and close friends with me most of the time.	social: marked by friendly companionship with others (s)	31bcc6fc-bf49-4a3a-bc8d-6e21ed510551	social.s.06	positive	951	LONGINT	undefined
Temperament and Character Inventory	135		TCI143T	My friends find it hard to know my feelings because I seldom tell them about my private thoughts.	reserved: hold back or set aside, especially for future use or contingency (v)	f8a24c73-7408-4d87-9aff-d0192feb8ab3	reserve.v.01	positive	952	LONGINT	undefined
Temperament and Character Inventory	135		TCI180T	I usually like to stay cool and detached from other people.	aloof: remote in manner (s)	3cee33e8-61a0-49e2-a8a8-de14a46d6831	aloof.s.01	positive	953	LONGINT	undefined
Temperament and Character Inventory	135		TCI201T	Even when I am with friends, I prefer not to open up very much.	reserved: marked by self-restraint and reticence (a)	7ea9060f-6e68-41cf-9ff3-7674d3776f34	reserved.a.02	positive	954	LONGINT	undefined
Temperament and Character Inventory	135		TCI226T	If I am feeling upset, I usually feel better around friends than when left alone.	social: marked by friendly companionship with others (s)	31bcc6fc-bf49-4a3a-bc8d-6e21ed510551	social.s.06	positive	955	LONGINT	undefined
Temperament and Character Inventory	135		TCI14T	I usually do things my own way - rather than giving in to the wishes of other people.	independent: not controlled by a party or interest group (s)	8da64b95-4a55-4ae5-b2e6-0c22ce86efdb	independent.s.04	positive	956	LONGINT	undefined
Temperament and Character Inventory	135		TCI46T	I don't care very much whether other people like me or the way I do things.	independent: not controlled by a party or interest group (s)	8da64b95-4a55-4ae5-b2e6-0c22ce86efdb	independent.s.04	positive	957	LONGINT	undefined
Temperament and Character Inventory	135		TCI71T	I do not think it is smart to help weak people who cannot help themselves.	empathetic: showing empathy or ready comprehension of others' states (s)	703c9bca-0364-445d-8883-c601b4f116ef	empathic.s.01	negative	958	LONGINT	undefined
Temperament and Character Inventory	135		TCI131T	Other people often think that I am too independent because I won't do what they want.	independent: free from external control and constraint (a)	c7530208-8acd-4df9-862c-67bbff291d93	independent.a.01	positive	959	LONGINT	undefined
Temperament and Character Inventory	135		TCI156T	I don't go out of my way to please other people.	independent: free from external control and constraint (a)	c7530208-8acd-4df9-862c-67bbff291d93	independent.a.01	positive	960	LONGINT	undefined
Temperament and Character Inventory	135		TCI193T	Individual rights are more important than the needs of any group.	selfish: concerned chiefly or only with yourself and your advantage to the exclusion of others (a)	f629a67c-0fc6-4b70-8d1e-a30ef5cb5bc4	selfish.a.01	positive	961	LONGINT	undefined
Temperament and Character Inventory	135		TCI230T	I have lied a lot on this questionnaire.	honest: marked by truth (s)	c10f449d-239b-4306-969a-259c4985cc52	honest.s.05	positive	963	LONGINT	undefined
Temperament and Character Inventory	135		TCI72P	I love to excel at everything I do.	ambitious: having a strong desire for success or achievement (a)	8839516e-c488-4139-8581-57048372d6b5	ambitious.a.01	positive	847	LONGINT	undefined
Temperament and Character Inventory	135		TCI43T	I recover more slowly than most people from minor illnesses or stress.	resilient: recovering readily from adversity, depression, or the like (s)	111250be-9c5b-449c-b2a1-9dfc6217b0db	resilient.s.01	positive	930	LONGINT	undefined
Test	6		TEST_4	1. How often do you have trouble wrapping up the final details of a project, once the challenging parts have been done	finishing: the act of finishing (n)	05f0323e-84ba-4feb-9460-9e2064780452	finish.n.09	negative	1027	INT	negative
Test	6		TEST_5	2. How often do you have difficulty getting things in order when you have to do a task that requires organization	organized: formed into a structured or coherent whole (a)	cbe7d0d3-de29-41c2-8037-d7ef7c57f145	organized.a.01	negative	1028	INT	negative
Test	6		TEST_6	3. How often do you have problems remembering appointments or obligations	forgetful: (of memory) deficient in retentiveness or range (a)	cd9a4153-e158-47c0-85e2-e8ce02f7de69	unretentive.a.01	positive	1029	INT	positive
Test	6		TEST_7	4. When you have a task that requires a lot of thought, how often do you avoid or delay getting started	procrastinate: postpone or delay needlessly (v)	b4a6fb03-bdfd-427b-a236-e6af6af8c778	procrastinate.v.02	positive	1030	INT	negative
